idCCAA_INE,comunidad,idProvincia,provincia,idMunicipio,municipio,num_incendios,SUPQUEMADA
07,"CASTILLA Y LEON",09,"BURGOS",09441,"VILLALDEMIRO",1,0.4
07,"CASTILLA Y LEON",09,"BURGOS",09076,"CARRIAS",1,0.37
07,"CASTILLA Y LEON",09,"BURGOS",09303,"RABANOS",1,0.37
07,"CASTILLA Y LEON",09,"BURGOS",09221,"MODUBAR DE LA EMPAREDADA",1,0.36
07,"CASTILLA Y LEON",09,"BURGOS",09327,"RUBLACEDO DE ABAJO",1,0.35
07,"CASTILLA Y LEON",09,"BURGOS",09380,"TERRADILLOS DE ESGUEVA",1,0.35
07,"CASTILLA Y LEON",09,"BURGOS",09095,"CELADA DEL CAMINO",1,0.32
07,"CASTILLA Y LEON",09,"BURGOS",09017,"ANGUIX",1,0.3
07,"CASTILLA Y LEON",09,"BURGOS",09063,"CAVIA",1,0.3
07,"CASTILLA Y LEON",09,"BURGOS",09265,"PIERNIGAS",1,0.3
07,"CASTILLA Y LEON",09,"BURGOS",09389,"TORREPADRE",1,0.25
07,"CASTILLA Y LEON",09,"BURGOS",09480,"ZAEL",1,0.25
07,"CASTILLA Y LEON",09,"BURGOS",09137,"FUENTELCESPED",1,0.23
07,"CASTILLA Y LEON",09,"BURGOS",09298,"QUINTANILLA SAN GARCIA",1,0.2
07,"CASTILLA Y LEON",09,"BURGOS",09190,"JUNTA DE VILLALBA DE LOSA",1,0.15
07,"CASTILLA Y LEON",09,"BURGOS",09281,"QUINTANA DEL PIDIO",1,0.15
07,"CASTILLA Y LEON",09,"BURGOS",09114,"CUBILLO DEL CAMPO",1,0.12
07,"CASTILLA Y LEON",09,"BURGOS",09007,"AGUILAR DE BUREBA",1,0.11
07,"CASTILLA Y LEON",09,"BURGOS",09195,"LLANO DE BUREBA",1,0.1
07,"CASTILLA Y LEON",09,"BURGOS",09425,"VILVIESTRE DEL PINAR",1,0.1
07,"CASTILLA Y LEON",09,"BURGOS",09471,"VILLAYERNO MORQUILLAS",1,0.1
07,"CASTILLA Y LEON",09,"BURGOS",09460,"VILLASANDINO",1,0.09
07,"CASTILLA Y LEON",09,"BURGOS",09302,"RABANERA DEL PINAR",1,0.06
07,"CASTILLA Y LEON",09,"BURGOS",09304,"RABE DE LAS CALZADAS",1,0.06
07,"CASTILLA Y LEON",09,"BURGOS",09178,"IBRILLOS",1,0.05
07,"CASTILLA Y LEON",09,"BURGOS",09454,"VILLANUEVA DE TEBA",1,0.05
07,"CASTILLA Y LEON",09,"BURGOS",09129,"FRESNEDA DE LA SIERRA TIRON",1,0.03
07,"CASTILLA Y LEON",09,"BURGOS",09372,"SOTRAGERO",1,0.03
07,"CASTILLA Y LEON",09,"BURGOS",09430,"VILLAESPASA",1,0.03
07,"CASTILLA Y LEON",09,"BURGOS",09407,"VALMALA",1,0.02
07,"CASTILLA Y LEON",09,"BURGOS",09024,"ARENILLAS DE RIOPISUERGA",1,0.01
07,"CASTILLA Y LEON",09,"BURGOS",09055,"BRAZACORTA",1,0.01
07,"CASTILLA Y LEON",09,"BURGOS",09144,"GALLEGA LA",1,0.01
07,"CASTILLA Y LEON",09,"BURGOS",09183,"JARAMILLO DE LA FUENTE",1,0.01
07,"CASTILLA Y LEON",09,"BURGOS",09309,"REGUMIEL DE LA SIERRA",1,0.01
07,"CASTILLA Y LEON",09,"BURGOS",09396,"TUBILLA DEL LAGO",1,0.01
07,"CASTILLA Y LEON",09,"BURGOS",09456,"VILLAQUIRAN DE LOS INFANTES",1,0.01
07,"CASTILLA Y LEON",24,"LEON",24115,"PONFERRADA",260,2440.57
07,"CASTILLA Y LEON",24,"LEON",24067,"ENCINEDO",219,5159.86
07,"CASTILLA Y LEON",24,"LEON",24209,"VILLAFRANCA DEL BIERZO",191,3176.52
07,"CASTILLA Y LEON",24,"LEON",24171,"TRABADELO",188,2809.99
07,"CASTILLA Y LEON",24,"LEON",24172,"TRUCHAS",187,3755.02
07,"CASTILLA Y LEON",24,"LEON",24016,"BENUZA",177,8765.78
07,"CASTILLA Y LEON",24,"LEON",24070,"FABERO",117,470.65
07,"CASTILLA Y LEON",24,"LEON",24210,"VILLAGATON",113,1633.3
07,"CASTILLA Y LEON",24,"LEON",24059,"CORULLON",110,1157.21
07,"CASTILLA Y LEON",24,"LEON",24047,"CASTROCONTRIGO",102,1939.15
07,"CASTILLA Y LEON",24,"LEON",24202,"VILLABLINO",102,1539.73
07,"CASTILLA Y LEON",24,"LEON",24112,"PERANZANES",100,4153.55
07,"CASTILLA Y LEON",24,"LEON",24196,"VEGA DE ESPINAREDA",100,1265.27
07,"CASTILLA Y LEON",24,"LEON",24198,"VEGA DE VALCARCE",97,1227.88
07,"CASTILLA Y LEON",24,"LEON",24030,"CACABELOS",93,276.06
07,"CASTILLA Y LEON",24,"LEON",24110,"PARAMO DEL SIL",90,1387.46
07,"CASTILLA Y LEON",24,"LEON",24090,"LUCILLO",87,2348.62
07,"CASTILLA Y LEON",24,"LEON",24123,"QUINTANA DEL CASTILLO",86,1309.22
07,"CASTILLA Y LEON",24,"LEON",24114,"POLA DE GORDON LA",83,1069.69
07,"CASTILLA Y LEON",24,"LEON",24049,"CASTROPODAME",82,1664.73
07,"CASTILLA Y LEON",24,"LEON",24036,"CANDIN",81,859.67
07,"CASTILLA Y LEON",24,"LEON",24901,"VILLAMANÍN",77,1032.18
07,"CASTILLA Y LEON",24,"LEON",24014,"BEMBIBRE",75,272
07,"CASTILLA Y LEON",24,"LEON",24170,"TORRE DEL BIERZO",73,660.25
07,"CASTILLA Y LEON",24,"LEON",24132,"RIELLO",72,1425.65
07,"CASTILLA Y LEON",24,"LEON",24169,"TORENO",70,726.01
07,"CASTILLA Y LEON",24,"LEON",24009,"BALBOA",69,1899.92
07,"CASTILLA Y LEON",24,"LEON",24103,"OENCIA",68,1896.2
07,"CASTILLA Y LEON",24,"LEON",24152,"STA COLOMBA DE SOMOZA",65,600.48
07,"CASTILLA Y LEON",24,"LEON",24134,"ROBLA LA",64,631.24
07,"CASTILLA Y LEON",24,"LEON",24083,"IGUEÑA",63,1029.98
07,"CASTILLA Y LEON",24,"LEON",24164,"SENA DE LUNA",61,388.36
07,"CASTILLA Y LEON",24,"LEON",24064,"CUBILLOS DEL SIL",60,68.53
07,"CASTILLA Y LEON",24,"LEON",24109,"PALACIOS DEL SIL",58,933.99
07,"CASTILLA Y LEON",24,"LEON",24071,"FOLGOSO DE LA RIBERA",58,208.74
07,"CASTILLA Y LEON",24,"LEON",24102,"NOCEDA DEL BIERZO",58,166.27
07,"CASTILLA Y LEON",24,"LEON",24029,"CABRILLANES",56,291.63
07,"CASTILLA Y LEON",24,"LEON",24043,"CASTRILLO DE CABRERA",55,1928.79
07,"CASTILLA Y LEON",24,"LEON",24007,"ARGANZA",55,101.99
07,"CASTILLA Y LEON",24,"LEON",24011,"BARJAS",53,2332.36
07,"CASTILLA Y LEON",24,"LEON",24079,"GRADEFES",52,189.67
07,"CASTILLA Y LEON",24,"LEON",24061,"CUADROS",52,90.62
07,"CASTILLA Y LEON",24,"LEON",24101,"MURIAS DE PAREDES",48,1561.7
07,"CASTILLA Y LEON",24,"LEON",24091,"LUYEGO",47,658.14
07,"CASTILLA Y LEON",24,"LEON",24022,"BORRENES",47,89.5
07,"CASTILLA Y LEON",24,"LEON",24023,"BRAZUELO",45,463.13
07,"CASTILLA Y LEON",24,"LEON",24015,"BENAVIDES",44,383.58
07,"CASTILLA Y LEON",24,"LEON",24038,"CARRACEDELO",43,52.37
07,"CASTILLA Y LEON",24,"LEON",24145,"S EMILIANO",42,635.36
07,"CASTILLA Y LEON",24,"LEON",24122,"PUENTE DE DOMINGO FLOREZ",40,530.58
07,"CASTILLA Y LEON",24,"LEON",24092,"LLAMAS DE LA RIBERA",40,479.48
07,"CASTILLA Y LEON",24,"LEON",24194,"VEGACERVERA",39,334.46
07,"CASTILLA Y LEON",24,"LEON",24188,"VALENCIA DE DON JUAN",38,122.74
07,"CASTILLA Y LEON",24,"LEON",24125,"QUINTANA Y CONGOSTO",38,73.83
07,"CASTILLA Y LEON",24,"LEON",24165,"SOBRADO",37,230.38
07,"CASTILLA Y LEON",24,"LEON",24037,"CARMENES",35,852.93
07,"CASTILLA Y LEON",24,"LEON",24183,"VALDERRUEDA",35,234.63
07,"CASTILLA Y LEON",24,"LEON",24021,"BOÑAR",35,36.12
07,"CASTILLA Y LEON",24,"LEON",24027,"CABAÑAS RARAS",34,41.9
07,"CASTILLA Y LEON",24,"LEON",24020,"BOCA DE HUERGANO",33,484.24
07,"CASTILLA Y LEON",24,"LEON",24098,"MATALLANA DE TORIO",33,302.04
07,"CASTILLA Y LEON",24,"LEON",24057,"CONGOSTO",32,53.85
07,"CASTILLA Y LEON",24,"LEON",24093,"MAGAZ DE CEPEDA",31,760.35
07,"CASTILLA Y LEON",24,"LEON",24100,"MOLINASECA",31,506.48
07,"CASTILLA Y LEON",24,"LEON",24158,"STA MARIA DE ORDAS",31,297.11
07,"CASTILLA Y LEON",24,"LEON",24142,"S ANDRES DEL RABANEDO",30,365.23
07,"CASTILLA Y LEON",24,"LEON",24167,"SOTO Y AMIO",30,262.22
07,"CASTILLA Y LEON",24,"LEON",24004,"ALMANZA",29,278.49
07,"CASTILLA Y LEON",24,"LEON",24121,"PUEBLA DE LILLO",28,152.12
07,"CASTILLA Y LEON",24,"LEON",24063,"CUBILLAS DE RUEDA",28,89.94
07,"CASTILLA Y LEON",24,"LEON",24034,"CAMPONARAYA",28,45.44
07,"CASTILLA Y LEON",24,"LEON",24184,"VALDESAMARIO",26,270.43
07,"CASTILLA Y LEON",24,"LEON",24214,"VILLAMEJIL",26,192.8
07,"CASTILLA Y LEON",24,"LEON",24206,"TORAL DE LOS VADOS",26,109.35
07,"CASTILLA Y LEON",24,"LEON",24222,"VILLAQUILAMBRE",26,39.29
07,"CASTILLA Y LEON",24,"LEON",24189,"VALVERDE DE LA VIRGEN",25,69.89
07,"CASTILLA Y LEON",24,"LEON",24163,"SARIEGOS",25,44
07,"CASTILLA Y LEON",24,"LEON",24019,"BERLANGA DEL BIERZO",24,84.28
07,"CASTILLA Y LEON",24,"LEON",24175,"VALDEFRESNO",23,232.95
07,"CASTILLA Y LEON",24,"LEON",24056,"CISTIERNA",23,104.9
07,"CASTILLA Y LEON",24,"LEON",24025,"BURON",23,80.92
07,"CASTILLA Y LEON",24,"LEON",24201,"VEGAS DEL CONDADO",23,35.03
07,"CASTILLA Y LEON",24,"LEON",24012,"BARRIOS DE LUNA LOS",22,466.19
07,"CASTILLA Y LEON",24,"LEON",24008,"ASTORGA",22,127.65
07,"CASTILLA Y LEON",24,"LEON",24039,"CARRIZO",22,53.14
07,"CASTILLA Y LEON",24,"LEON",24212,"VILLAMAÑAN",21,127.37
07,"CASTILLA Y LEON",24,"LEON",24068,"ERCINA LA",21,62.45
07,"CASTILLA Y LEON",24,"LEON",24076,"GARRAFE DE TORIO",20,289.76
07,"CASTILLA Y LEON",24,"LEON",24046,"CASTROCALBON",20,240.77
07,"CASTILLA Y LEON",24,"LEON",24055,"CIMANES DEL TEJAR",20,121.86
07,"CASTILLA Y LEON",24,"LEON",24137,"SABERO",20,74.68
07,"CASTILLA Y LEON",24,"LEON",24199,"VEGAQUEMADA",20,38.08
07,"CASTILLA Y LEON",24,"LEON",24060,"CREMENES",19,439.09
07,"CASTILLA Y LEON",24,"LEON",24177,"VALDELUGUEROS",19,179.74
07,"CASTILLA Y LEON",24,"LEON",24006,"ARDON",18,108.69
07,"CASTILLA Y LEON",24,"LEON",24162,"SANTOVENIA DE LA VALDONCINA",18,67.14
07,"CASTILLA Y LEON",24,"LEON",24041,"CARUCEDO",18,13.2
07,"CASTILLA Y LEON",24,"LEON",24130,"RIAÑO",17,82.77
07,"CASTILLA Y LEON",24,"LEON",24119,"PRIARANZA DEL BIERZO",17,36.54
07,"CASTILLA Y LEON",24,"LEON",24216,"VILLAMONTAN DE LA VALDUERNA",16,102.63
07,"CASTILLA Y LEON",24,"LEON",24182,"VALDERREY",16,56.98
07,"CASTILLA Y LEON",24,"LEON",24159,"STA MARINA DEL REY",16,56.07
07,"CASTILLA Y LEON",24,"LEON",24133,"RIOSECO DE TAPIA",16,50.09
07,"CASTILLA Y LEON",24,"LEON",24040,"CARROCERA",15,117.68
07,"CASTILLA Y LEON",24,"LEON",24116,"POSADA DE VALDEON",15,103.71
07,"CASTILLA Y LEON",24,"LEON",24179,"VALDEPIELAGO",14,443.85
07,"CASTILLA Y LEON",24,"LEON",24225,"VILLASABARIEGO",14,41.63
07,"CASTILLA Y LEON",24,"LEON",24104,"OMAÑAS LAS",13,231.15
07,"CASTILLA Y LEON",24,"LEON",24066,"DESTRIANA",13,55.12
07,"CASTILLA Y LEON",24,"LEON",24108,"PALACIOS DE LA VALDUERNA",13,26.22
07,"CASTILLA Y LEON",24,"LEON",24120,"PRIORO",13,11.96
07,"CASTILLA Y LEON",24,"LEON",24065,"CHOZAS DE ABAJO",12,69.99
07,"CASTILLA Y LEON",24,"LEON",24001,"ACEBEDO",12,18.35
07,"CASTILLA Y LEON",24,"LEON",24143,"SANCEDO",12,1.94
07,"CASTILLA Y LEON",24,"LEON",24139,"SAHAGUN",11,37.71
07,"CASTILLA Y LEON",24,"LEON",24154,"STA ELENA DE JAMUZ",11,29.35
07,"CASTILLA Y LEON",24,"LEON",24205,"VILLADANGOS DEL PARAMO",10,63.2
07,"CASTILLA Y LEON",24,"LEON",24052,"CEBANICO",10,40.7
07,"CASTILLA Y LEON",24,"LEON",24161,"SANTIAGO MILLAS",10,27.26
07,"CASTILLA Y LEON",24,"LEON",24031,"CALZADA DEL COTO",10,22.64
07,"CASTILLA Y LEON",24,"LEON",24089,"LEON",10,20.43
07,"CASTILLA Y LEON",24,"LEON",24219,"VILLAOBISPO DE OTERO",10,14.58
07,"CASTILLA Y LEON",24,"LEON",24151,"STA COLOMBA DE CURUEÑO",10,7.56
07,"CASTILLA Y LEON",24,"LEON",24106,"OSEJA DE SAJAMBRE",9,62.53
07,"CASTILLA Y LEON",24,"LEON",24160,"SANTAS MARTAS",9,44.18
07,"CASTILLA Y LEON",24,"LEON",24229,"VILLAZANZO DE VALDERADUEY",9,44.15
07,"CASTILLA Y LEON",24,"LEON",24227,"VILLATURIEL",9,38.39
07,"CASTILLA Y LEON",24,"LEON",24094,"MANSILLA DE LAS MULAS",9,6.93
07,"CASTILLA Y LEON",24,"LEON",24118,"PRADO DE LA GUZPEÑA",9,5.7
07,"CASTILLA Y LEON",24,"LEON",24044,"CASTRILLO DE LA VALDUERNA",8,378.3
07,"CASTILLA Y LEON",24,"LEON",24136,"ROPERUELOS DEL PARAMO",8,130.94
07,"CASTILLA Y LEON",24,"LEON",24003,"ALIJA DEL INFANTADO",8,37.66
07,"CASTILLA Y LEON",24,"LEON",24221,"VILLAQUEJIDA",8,24.53
07,"CASTILLA Y LEON",24,"LEON",24207,"VILLADEMOR DE LA VEGA",8,24.23
07,"CASTILLA Y LEON",24,"LEON",24180,"VALDEPOLO",8,16.28
07,"CASTILLA Y LEON",24,"LEON",24051,"CEA",8,13.16
07,"CASTILLA Y LEON",24,"LEON",24148,"S JUSTO DE LA VEGA",8,12.65
07,"CASTILLA Y LEON",24,"LEON",24054,"CIMANES DE LA VEGA",8,5.37
07,"CASTILLA Y LEON",24,"LEON",24211,"VILLAMANDOS",7,86.26
07,"CASTILLA Y LEON",24,"LEON",24173,"TURCIA",7,85.33
07,"CASTILLA Y LEON",24,"LEON",24129,"REYERO",7,35.34
07,"CASTILLA Y LEON",24,"LEON",24105,"ONZONILLA",7,30.84
07,"CASTILLA Y LEON",24,"LEON",24218,"VILLANUEVA DE LAS MANZANAS",7,20.28
07,"CASTILLA Y LEON",24,"LEON",24193,"VECILLA LA",7,17.17
07,"CASTILLA Y LEON",24,"LEON",24146,"S ESTEBAN DE NOGALES",7,14.22
07,"CASTILLA Y LEON",24,"LEON",24223,"VILLAREJO DE ORBIGO",7,10.6
07,"CASTILLA Y LEON",24,"LEON",24149,"S MILLAN DE LOS CABALLEROS",7,7.62
07,"CASTILLA Y LEON",24,"LEON",24166,"SOTO DE LA VEGA",6,42.87
07,"CASTILLA Y LEON",24,"LEON",24010,"BAÑEZA LA",6,40.95
07,"CASTILLA Y LEON",24,"LEON",24131,"RIEGO DE LA VEGA",6,24.01
07,"CASTILLA Y LEON",24,"LEON",24215,"VILLAMOL",5,46.58
07,"CASTILLA Y LEON",24,"LEON",24124,"QUINTANA DEL MARCO",5,34.35
07,"CASTILLA Y LEON",24,"LEON",24053,"CEBRONES DEL RIO",5,31.98
07,"CASTILLA Y LEON",24,"LEON",24144,"S CRISTOBAL DE LA POLANTERA",5,12.94
07,"CASTILLA Y LEON",24,"LEON",24156,"STA MARIA DEL MONTE DE CEA",5,8.55
07,"CASTILLA Y LEON",24,"LEON",24082,"HOSPITAL DE ORBIGO",5,6.17
07,"CASTILLA Y LEON",24,"LEON",24078,"GORDONCILLO",5,5.48
07,"CASTILLA Y LEON",24,"LEON",24096,"MARAÑA",5,5.17
07,"CASTILLA Y LEON",24,"LEON",24107,"PAJARES DE LOS OTEROS",5,4.96
07,"CASTILLA Y LEON",24,"LEON",24024,"BURGO RANERO EL",5,4.04
07,"CASTILLA Y LEON",24,"LEON",24168,"TORAL DE LOS GUZMANES",5,2.73
07,"CASTILLA Y LEON",24,"LEON",24185,"VAL DE SAN LORENZO",5,1.95
07,"CASTILLA Y LEON",24,"LEON",24902,"VILLAORNATE Y CASTRO",4,31.2
07,"CASTILLA Y LEON",24,"LEON",24050,"CASTROTIERRA DE VALMADRIGAL",4,13.05
07,"CASTILLA Y LEON",24,"LEON",24226,"VILLASELAN",4,12.78
07,"CASTILLA Y LEON",24,"LEON",24086,"JOARILLA DE LAS MATAS",4,10.82
07,"CASTILLA Y LEON",24,"LEON",24187,"VALDEVIMBRE",4,4.17
07,"CASTILLA Y LEON",24,"LEON",24002,"ALGADEFE",4,4.15
07,"CASTILLA Y LEON",24,"LEON",24073,"FRESNO DE LA VEGA",4,3.11
07,"CASTILLA Y LEON",24,"LEON",24084,"IZAGRE",3,43.12
07,"CASTILLA Y LEON",24,"LEON",24080,"GRAJAL DE CAMPOS",3,24
07,"CASTILLA Y LEON",24,"LEON",24190,"VALVERDE-ENRIQUE",3,15.61
07,"CASTILLA Y LEON",24,"LEON",24005,"ANTIGUA LA",3,12.8
07,"CASTILLA Y LEON",24,"LEON",24197,"VEGA DE INFANZONES",3,6.5
07,"CASTILLA Y LEON",24,"LEON",24224,"VILLARES DE ORBIGO",3,5.3
07,"CASTILLA Y LEON",24,"LEON",24213,"VILLAMARTIN DE DON SANCHO",3,1.75
07,"CASTILLA Y LEON",24,"LEON",24018,"BERCIANOS DEL REAL CAMINO",2,11.61
07,"CASTILLA Y LEON",24,"LEON",24203,"VILLABRAZ",2,4.19
07,"CASTILLA Y LEON",24,"LEON",24017,"BERCIANOS DEL PARAMO",2,3.83
07,"CASTILLA Y LEON",24,"LEON",24228,"VILLAZALA",2,3
07,"CASTILLA Y LEON",24,"LEON",24028,"CABREROS DEL RIO",2,2.9
07,"CASTILLA Y LEON",24,"LEON",24127,"REGUERAS DE ARRIBA",2,1.85
07,"CASTILLA Y LEON",24,"LEON",24033,"CAMPO DE VILLAVIDEL",2,1.2
07,"CASTILLA Y LEON",24,"LEON",24095,"MANSILLA MAYOR",2,0.88
07,"CASTILLA Y LEON",24,"LEON",24042,"CASTILFALE",1,25
07,"CASTILLA Y LEON",24,"LEON",24155,"STA MARIA DE LA ISLA",1,16.79
07,"CASTILLA Y LEON",24,"LEON",24174,"URDIALES DEL PARAMO",1,7.2
07,"CASTILLA Y LEON",24,"LEON",24178,"VALDEMORA",1,5.07
07,"CASTILLA Y LEON",24,"LEON",24088,"LAGUNA DE NEGRILLOS",1,3
07,"CASTILLA Y LEON",24,"LEON",24157,"STA MARIA DEL PARAMO",1,1
07,"CASTILLA Y LEON",24,"LEON",24181,"VALDERAS",1,1
07,"CASTILLA Y LEON",24,"LEON",24217,"VILLAMORATIEL DE LAS MATAS",1,0.35
07,"CASTILLA Y LEON",24,"LEON",24077,"GORDALIZA DEL PINO",1,0.03
07,"CASTILLA Y LEON",34,"PALENCIA",34004,"AGUILAR DE CAMPOO",40,96.08
07,"CASTILLA Y LEON",34,"PALENCIA",34199,"VELILLA DEL RIO CARRION",33,61.19
07,"CASTILLA Y LEON",34,"PALENCIA",34056,"CERVERA DE PISUERGA",23,33.18
07,"CASTILLA Y LEON",34,"PALENCIA",34049,"CASTREJON DE LA PEÑA",23,15.41
07,"CASTILLA Y LEON",34,"PALENCIA",34171,"SANTIBAÑEZ DE LA PEÑA",20,37.85
07,"CASTILLA Y LEON",34,"PALENCIA",34120,"PALENCIA",18,34.55
07,"CASTILLA Y LEON",34,"PALENCIA",34080,"GUARDO",17,58.46
07,"CASTILLA Y LEON",34,"PALENCIA",34904,"PERNIA LA",16,49.06
07,"CASTILLA Y LEON",34,"PALENCIA",34121,"PALENZUELA",16,46.83
07,"CASTILLA Y LEON",34,"PALENCIA",34037,"BUENAVISTA DE VALDAVIA",16,22.38
07,"CASTILLA Y LEON",34,"PALENCIA",34157,"SALDAÑA",16,14.98
07,"CASTILLA Y LEON",34,"PALENCIA",34083,"HERRERA DE PISUERGA",15,75.23
07,"CASTILLA Y LEON",34,"PALENCIA",34225,"VILLAMURIEL DE CERRATO",15,16.97
07,"CASTILLA Y LEON",34,"PALENCIA",34135,"POMAR DE VALDIVIA",14,88.04
07,"CASTILLA Y LEON",34,"PALENCIA",34069,"DUEÑAS",13,36.95
07,"CASTILLA Y LEON",34,"PALENCIA",34022,"BALTANAS",12,183.41
07,"CASTILLA Y LEON",34,"PALENCIA",34062,"CONGOSTO DE VALDAVIA",12,38.18
07,"CASTILLA Y LEON",34,"PALENCIA",34129,"PINO DEL RIO",12,34.15
07,"CASTILLA Y LEON",34,"PALENCIA",34073,"FRESNO DEL RIO",12,17.49
07,"CASTILLA Y LEON",34,"PALENCIA",34151,"RESPENDA DE LA PEÑA",11,55.95
07,"CASTILLA Y LEON",34,"PALENCIA",34140,"PUEBLA DE VALDAVIA LA",11,44.81
07,"CASTILLA Y LEON",34,"PALENCIA",34114,"OLMOS DE OJEDA",11,39.39
07,"CASTILLA Y LEON",34,"PALENCIA",34005,"ALAR DEL REY",10,20.48
07,"CASTILLA Y LEON",34,"PALENCIA",34036,"BRAÑOSERA",10,3.63
07,"CASTILLA Y LEON",34,"PALENCIA",34182,"TORQUEMADA",9,114.18
07,"CASTILLA Y LEON",34,"PALENCIA",34236,"VILLATURDE",9,59.03
07,"CASTILLA Y LEON",34,"PALENCIA",34047,"CARRION DE LOS CONDES",9,19.46
07,"CASTILLA Y LEON",34,"PALENCIA",34903,"LOMA DE UCIEZA",9,14.15
07,"CASTILLA Y LEON",34,"PALENCIA",34098,"MAGAZ DE PISUERGA",8,19.2
07,"CASTILLA Y LEON",34,"PALENCIA",34027,"BARRUELO DE SANTULLAN",8,14.79
07,"CASTILLA Y LEON",34,"PALENCIA",34231,"VILLARRABE",8,9.93
07,"CASTILLA Y LEON",34,"PALENCIA",34160,"S CEBRIAN DE MUDA",8,9.13
07,"CASTILLA Y LEON",34,"PALENCIA",34100,"MANTINOS",8,4.82
07,"CASTILLA Y LEON",34,"PALENCIA",34175,"SERNA LA",8,3.41
07,"CASTILLA Y LEON",34,"PALENCIA",34055,"CERVATOS DE LA CUEZA",7,114.77
07,"CASTILLA Y LEON",34,"PALENCIA",34011,"AMUSCO",7,21.33
07,"CASTILLA Y LEON",34,"PALENCIA",34087,"HORNILLOS DE CERRATO",7,18.19
07,"CASTILLA Y LEON",34,"PALENCIA",34214,"VILLALBA DE GUARDO",7,12.45
07,"CASTILLA Y LEON",34,"PALENCIA",34238,"VILLAVIUDAS",6,35.95
07,"CASTILLA Y LEON",34,"PALENCIA",34058,"CEVICO NAVERO",6,35.44
07,"CASTILLA Y LEON",34,"PALENCIA",34210,"VILLAHAN",6,10.7
07,"CASTILLA Y LEON",34,"PALENCIA",34023,"VENTA DE BAÑOS",6,10.53
07,"CASTILLA Y LEON",34,"PALENCIA",34169,"SANTERVAS DE LA VEGA",6,7.46
07,"CASTILLA Y LEON",34,"PALENCIA",34190,"VALDERRABANO",6,7.3
07,"CASTILLA Y LEON",34,"PALENCIA",34245,"VILLOTA DEL PARAMO",6,7.12
07,"CASTILLA Y LEON",34,"PALENCIA",34088,"HUSILLOS",6,6.71
07,"CASTILLA Y LEON",34,"PALENCIA",34901,"OSORNO LA MAYOR",6,6.3
07,"CASTILLA Y LEON",34,"PALENCIA",34108,"MONZON DE CAMPOS",6,4.85
07,"CASTILLA Y LEON",34,"PALENCIA",34221,"VILLAMEDIANA",6,3.03
07,"CASTILLA Y LEON",34,"PALENCIA",34061,"COLLAZOS DE BOEDO",6,2.77
07,"CASTILLA Y LEON",34,"PALENCIA",34228,"VILLANUÑO DE VALDAVIA",5,385.58
07,"CASTILLA Y LEON",34,"PALENCIA",34186,"VALBUENA DE PISUERGA",5,36
07,"CASTILLA Y LEON",34,"PALENCIA",34063,"CORDOVILLA LA REAL",5,30.28
07,"CASTILLA Y LEON",34,"PALENCIA",34039,"BUSTILLO DEL PARAMO DE CARRION",5,21.46
07,"CASTILLA Y LEON",34,"PALENCIA",34042,"CALZADA DE LOS MOLINOS",5,12.76
07,"CASTILLA Y LEON",34,"PALENCIA",34181,"TARIEGO DE CERRATO",5,6.44
07,"CASTILLA Y LEON",34,"PALENCIA",34134,"POLENTINOS",5,5.75
07,"CASTILLA Y LEON",34,"PALENCIA",34902,"VALLE DEL RETORTILLO",5,5.18
07,"CASTILLA Y LEON",34,"PALENCIA",34017,"ASTUDILLO",5,4.68
07,"CASTILLA Y LEON",34,"PALENCIA",34185,"TRIOLLO",5,3.97
07,"CASTILLA Y LEON",34,"PALENCIA",34094,"LEDIGOS",5,3.31
07,"CASTILLA Y LEON",34,"PALENCIA",34233,"VILLASARRACINO",5,3.19
07,"CASTILLA Y LEON",34,"PALENCIA",34143,"QUINTANILLA DE ONSOÑA",5,1.4
07,"CASTILLA Y LEON",34,"PALENCIA",34089,"ITERO DE LA VEGA",4,27.66
07,"CASTILLA Y LEON",34,"PALENCIA",34092,"LANTADILLA",4,16.6
07,"CASTILLA Y LEON",34,"PALENCIA",34147,"RENEDO DE LA VEGA",4,12.43
07,"CASTILLA Y LEON",34,"PALENCIA",34154,"REVILLA DE COLLAZOS",4,9.56
07,"CASTILLA Y LEON",34,"PALENCIA",34136,"POZA DE LA VEGA",4,9.16
07,"CASTILLA Y LEON",34,"PALENCIA",34208,"VILLAELES DE VALDAVIA",4,6.58
07,"CASTILLA Y LEON",34,"PALENCIA",34189,"VALDEOLMILLOS",4,4.81
07,"CASTILLA Y LEON",34,"PALENCIA",34050,"CASTRILLO DE DON JUAN",4,3.94
07,"CASTILLA Y LEON",34,"PALENCIA",34127,"PERALES",4,3.6
07,"CASTILLA Y LEON",34,"PALENCIA",34192,"VALDE-UCIEZA",4,2.12
07,"CASTILLA Y LEON",34,"PALENCIA",34012,"ANTIGUEDAD",3,11.5
07,"CASTILLA Y LEON",34,"PALENCIA",34109,"MORATINOS",3,5.75
07,"CASTILLA Y LEON",34,"PALENCIA",34074,"FROMISTA",3,5.4
07,"CASTILLA Y LEON",34,"PALENCIA",34093,"VID DE OJEDA LA",3,5.35
07,"CASTILLA Y LEON",34,"PALENCIA",34104,"MELGAR DE YUSO",3,5.2
07,"CASTILLA Y LEON",34,"PALENCIA",34237,"VILLAUMBRALES",3,4.46
07,"CASTILLA Y LEON",34,"PALENCIA",34057,"CEVICO DE LA TORRE",3,4.22
